property_area,bedrooms,bathrooms,year_built,garage_size,lot_area,location,property_type,furnishing_status,price
938.0,1.0,2.0,2018.0,2.0,2566.0,Metro,Apartment,Furnished,126.71
982.0,3.0,2.0,1998.0,2.0,1844.0,Tier3,Villa,Furnished,61.52
1096.0,2.0,2.0,2020.0,1.0,1996.0,,Apartment,Semi-Furnished,113.68
400.0,4.0,5.0,2016.0,0.0,1078.0,Tier3,Independent House,Furnished,25.83
1109.0,2.0,2.0,1991.0,1.0,1805.0,Tier2,Independent House,Unfurnished,67.04
2092.0,2.0,1.0,1994.0,1.0,4247.0,Tier1,Villa,Furnished,297.44
752.0,3.0,2.0,1996.0,0.0,1165.0,Tier2,Independent House,Furnished,57.28
908.0,2.0,2.0,2024.0,2.0,2583.0,Tier3,Villa,Unfurnished,71.12
608.0,3.0,4.0,2007.0,2.0,1176.0,Tier1,Independent House,Semi-Furnished,57.09
1506.0,4.0,4.0,1995.0,3.0,2383.0,Tier1,Independent House,Unfurnished,134.18
1802.0,2.0,2.0,1997.0,1.0,4407.0,Tier2,Independent House,Furnished,123.9
1790.0,1.0,1.0,1996.0,1.0,2936.0,Tier2,Villa,Semi-Furnished,106.08
576.0,2.0,2.0,1991.0,2.0,,Tier2,Apartment,Unfurnished,25.65
1450.0,3.0,2.0,1994.0,0.0,2699.0,Tier2,Villa,Semi-Furnished,96.01
1917.0,3.0,3.0,1991.0,1.0,4594.0,Tier1,Apartment,Unfurnished,152.78
,3.0,3.0,2011.0,1.0,2650.0,Tier2,Villa,Semi-Furnished,125.62
1439.0,4.0,3.0,1991.0,3.0,,Metro,Apartment,Semi-Furnished,144.3
964.0,,1.0,2008.0,,2713.0,Tier1,Villa,Semi-Furnished,144.6
1310.0,3.0,4.0,2007.0,0.0,3430.0,Metro,Apartment,Semi-Furnished,125.53
1818.0,3.0,4.0,2009.0,0.0,4958.0,Tier1,Apartment,Furnished,191.08
1364.0,,4.0,2020.0,2.0,1887.0,Tier1,Apartment,Semi-Furnished,102.27
576.0,6.0,6.0,2017.0,2.0,1649.0,Tier1,Independent House,Semi-Furnished,69.7
972.0,3.0,2.0,2021.0,2.0,2259.0,Tier2,Apartment,Semi-Furnished,60.2
1805.0,6.0,,2023.0,0.0,4990.0,Tier1,Apartment,Unfurnished,160.78
,2.0,1.0,1991.0,1.0,3312.0,Tier1,Independent House,Semi-Furnished,106.51
1260.0,1.0,1.0,2014.0,2.0,1970.0,Metro,Villa,Unfurnished,211.92
923.0,2.0,3.0,2015.0,3.0,2120.0,,Apartment,Semi-Furnished,89.37
1794.0,3.0,4.0,2021.0,0.0,2446.0,Metro,Apartment,,193.74
2031.0,2.0,3.0,2005.0,1.0,4981.0,Metro,Apartment,Unfurnished,225.88
1832.0,1.0,2.0,2018.0,0.0,3547.0,Tier2,Independent House,Semi-Furnished,112.6
1921.0,3.0,3.0,2005.0,1.0,2830.0,Tier2,Apartment,Semi-Furnished,98.77
1021.0,,2.0,,1.0,3025.0,Tier2,Apartment,Furnished,76.73
950.0,2.0,3.0,2004.0,2.0,2681.0,Tier1,Apartment,Semi-Furnished,74.94
,2.0,1.0,2018.0,1.0,3151.0,Tier1,Apartment,Semi-Furnished,101.4
1219.0,5.0,6.0,1992.0,1.0,3194.0,Tier3,Independent House,Unfurnished,43.93
1916.0,2.0,2.0,2016.0,1.0,4686.0,Tier1,Apartment,Semi-Furnished,158.11
1783.0,4.0,3.0,2014.0,2.0,4242.0,Tier1,Apartment,Unfurnished,137.26
1469.0,3.0,4.0,2013.0,2.0,2043.0,Metro,Apartment,Semi-Furnished,177.1
484.0,3.0,,1989.0,0.0,1365.0,Tier1,Apartment,Semi-Furnished,28.81
400.0,2.0,3.0,2014.0,0.0,1114.0,Tier1,Apartment,Semi-Furnished,34.22
1320.0,3.0,3.0,1996.0,1.0,3361.0,Tier1,Independent House,,122.98
1640.0,3.0,4.0,2023.0,1.0,4705.0,Tier1,Independent House,Unfurnished,161.76
1160.0,3.0,3.0,2011.0,1.0,2547.0,Tier1,Independent House,Furnished,140.81
2157.0,2.0,2.0,1997.0,2.0,4326.0,Tier2,,Semi-Furnished,154.11
659.0,2.0,2.0,1994.0,0.0,1939.0,Tier2,Villa,Semi-Furnished,61.25
596.0,5.0,4.0,2020.0,3.0,1213.0,Tier2,Apartment,Furnished,33.99
868.0,3.0,4.0,2015.0,0.0,2044.0,Tier2,Independent House,Semi-Furnished,74.57
849.0,3.0,2.0,2000.0,0.0,1589.0,Tier3,Independent House,Unfurnished,28.86
,3.0,3.0,2023.0,1.0,3431.0,Metro,,Semi-Furnished,214.53
989.0,5.0,5.0,2020.0,1.0,2469.0,Metro,Villa,Unfurnished,181.28
426.0,3.0,3.0,2010.0,1.0,990.0,Metro,,Semi-Furnished,46.15
1646.0,,2.0,2004.0,2.0,3500.0,Tier2,Independent House,Semi-Furnished,110.31
400.0,5.0,4.0,2018.0,1.0,696.0,Tier3,Independent House,Furnished,24.78
664.0,4.0,3.0,2021.0,0.0,1566.0,Metro,Independent House,,73.07
400.0,2.0,3.0,1992.0,2.0,1134.0,Tier3,Apartment,Unfurnished,10.0
1304.0,2.0,1.0,1988.0,3.0,1581.0,Metro,Apartment,Semi-Furnished,98.44
1293.0,4.0,5.0,2013.0,2.0,1863.0,Tier3,Apartment,Furnished,36.1
2158.0,4.0,3.0,2015.0,2.0,3055.0,Tier1,Independent House,Furnished,210.96
1657.0,3.0,,1986.0,0.0,4742.0,Metro,Apartment,Furnished,224.09
1921.0,3.0,3.0,2009.0,1.0,4597.0,Tier1,Apartment,Semi-Furnished,137.87
1344.0,,2.0,2022.0,1.0,3915.0,Metro,Independent House,Unfurnished,155.06
712.0,3.0,3.0,1987.0,3.0,1601.0,Metro,Apartment,Furnished,85.42
1264.0,,5.0,1989.0,,2567.0,Tier1,Independent House,Unfurnished,81.24
1496.0,2.0,1.0,2006.0,0.0,3929.0,Tier2,Apartment,Semi-Furnished,91.29
1552.0,6.0,6.0,2000.0,1.0,2312.0,Tier1,Independent House,Semi-Furnished,110.71
964.0,4.0,4.0,1993.0,0.0,1818.0,Tier1,Villa,Unfurnished,98.59
1444.0,3.0,2.0,1993.0,1.0,2945.0,Tier2,Independent House,Furnished,108.44
733.0,2.0,1.0,1996.0,1.0,1273.0,Tier2,Independent House,Unfurnished,36.73
678.0,2.0,3.0,1988.0,1.0,1267.0,Metro,Apartment,Furnished,87.51
642.0,3.0,2.0,2002.0,0.0,861.0,Tier1,Apartment,Semi-Furnished,53.57
1212.0,4.0,5.0,2002.0,0.0,1886.0,Metro,Apartment,Unfurnished,99.43
611.0,3.0,3.0,2017.0,1.0,1102.0,Metro,Villa,Unfurnished,125.95
988.0,3.0,2.0,1987.0,2.0,2601.0,Tier2,Independent House,Semi-Furnished,69.69
1651.0,3.0,3.0,2022.0,1.0,2524.0,Metro,Apartment,Semi-Furnished,156.31
685.0,4.0,5.0,2001.0,2.0,,Tier1,Villa,Unfurnished,66.39
948.0,1.0,2.0,1996.0,0.0,1248.0,Tier2,Apartment,Unfurnished,41.29
1236.0,3.0,3.0,1995.0,0.0,2723.0,Metro,Independent House,Furnished,150.88
1323.0,4.0,5.0,2001.0,2.0,3043.0,Tier1,Independent House,Unfurnished,133.74
950.0,3.0,2.0,2019.0,1.0,2620.0,Metro,Apartment,Semi-Furnished,88.73
1593.0,4.0,5.0,1990.0,1.0,4260.0,Tier3,Apartment,Semi-Furnished,57.94
1495.0,3.0,4.0,2019.0,3.0,2562.0,Tier1,Apartment,Semi-Furnished,117.72
1770.0,6.0,6.0,1990.0,1.0,2560.0,Tier2,Villa,Semi-Furnished,122.15
1159.0,1.0,2.0,2016.0,0.0,1716.0,Tier1,Villa,Unfurnished,119.85
944.0,3.0,3.0,1995.0,3.0,2779.0,Metro,Apartment,Semi-Furnished,94.83
859.0,1.0,1.0,2023.0,0.0,2072.0,Tier2,Apartment,,50.22
1354.0,2.0,2.0,1997.0,2.0,1729.0,Tier3,Apartment,Furnished,54.89
1011.0,3.0,3.0,1997.0,1.0,1462.0,,Villa,Unfurnished,69.09
915.0,2.0,2.0,2023.0,1.0,1898.0,Tier2,Villa,Unfurnished,56.19
976.0,6.0,,2018.0,1.0,1536.0,Tier3,,Semi-Furnished,37.66
858.0,5.0,5.0,1987.0,,2271.0,Metro,Independent House,Semi-Furnished,138.07
1300.0,2.0,2.0,2016.0,2.0,2901.0,Metro,Independent House,Semi-Furnished,178.75
494.0,3.0,,1988.0,3.0,1138.0,Tier2,Apartment,Unfurnished,20.07
1352.0,3.0,3.0,2024.0,0.0,2749.0,Tier1,Apartment,Unfurnished,99.59
1538.0,4.0,5.0,1985.0,2.0,2554.0,Tier2,Independent House,Furnished,109.0
910.0,3.0,3.0,1993.0,0.0,2057.0,Tier3,Independent House,Unfurnished,27.11
2161.0,1.0,2.0,1991.0,0.0,5382.0,Tier1,Apartment,Semi-Furnished,151.32
1209.0,4.0,3.0,2011.0,3.0,2258.0,Metro,Apartment,Semi-Furnished,146.06
419.0,4.0,4.0,1987.0,1.0,884.0,Tier2,Apartment,Unfurnished,18.67
1059.0,3.0,2.0,2006.0,0.0,2871.0,Metro,Villa,Semi-Furnished,229.99
1231.0,5.0,4.0,2000.0,1.0,1807.0,Tier2,Apartment,Unfurnished,62.95
1424.0,5.0,5.0,1992.0,1.0,3106.0,Tier1,Apartment,Semi-Furnished,107.99
1071.0,3.0,3.0,1989.0,1.0,,Tier2,Villa,Furnished,76.16
694.0,3.0,3.0,2014.0,2.0,1711.0,Metro,Villa,Semi-Furnished,122.25
653.0,6.0,6.0,2012.0,,806.0,Tier2,Apartment,Furnished,41.48
873.0,2.0,3.0,2011.0,0.0,2101.0,Tier1,Apartment,Unfurnished,60.57
921.0,2.0,1.0,2006.0,1.0,1276.0,Tier1,Villa,Semi-Furnished,99.12
633.0,2.0,1.0,2014.0,0.0,833.0,Metro,Apartment,Semi-Furnished,66.55
834.0,5.0,5.0,2021.0,0.0,2089.0,Tier2,Apartment,,60.47
1530.0,4.0,3.0,1991.0,3.0,3600.0,Tier3,,Semi-Furnished,72.54
2024.0,2.0,,2014.0,3.0,5689.0,Metro,Apartment,Unfurnished,201.72
1578.0,6.0,6.0,,2.0,3370.0,Metro,Independent House,Furnished,199.99
1853.0,4.0,4.0,2006.0,2.0,3991.0,Metro,Independent House,Semi-Furnished,259.37
1687.0,5.0,5.0,1995.0,2.0,4171.0,Tier2,Apartment,,79.6
1617.0,1.0,1.0,1989.0,0.0,2882.0,,Apartment,Semi-Furnished,61.84
1031.0,3.0,2.0,2006.0,0.0,1306.0,Tier1,Villa,Unfurnished,111.8
1270.0,4.0,5.0,1999.0,1.0,2050.0,Metro,Independent House,Furnished,172.82
990.0,3.0,3.0,2023.0,2.0,1612.0,Tier1,Independent House,Semi-Furnished,89.58
1090.0,4.0,3.0,2021.0,,,Tier1,Independent House,Unfurnished,93.56
1234.0,4.0,4.0,2015.0,1.0,3576.0,Tier1,Apartment,Unfurnished,112.27
1557.0,3.0,2.0,2013.0,1.0,4124.0,Tier3,Villa,Semi-Furnished,94.88
1412.0,4.0,3.0,2023.0,2.0,4073.0,Metro,Apartment,Semi-Furnished,167.94
1119.0,2.0,2.0,2001.0,2.0,3354.0,Tier2,Apartment,Semi-Furnished,67.23
1228.0,2.0,,1990.0,1.0,2432.0,Tier1,Apartment,Furnished,77.91
1417.0,1.0,1.0,2001.0,2.0,2280.0,Tier1,Apartment,Unfurnished,70.3
1534.0,3.0,2.0,2018.0,1.0,3387.0,Tier2,Independent House,Semi-Furnished,115.04
441.0,3.0,3.0,2007.0,2.0,1229.0,Tier2,Apartment,Semi-Furnished,30.48
661.0,4.0,3.0,2014.0,1.0,1347.0,Tier3,Apartment,Unfurnished,21.97
1754.0,4.0,4.0,1997.0,1.0,3700.0,Metro,Apartment,Semi-Furnished,160.48
1170.0,3.0,3.0,2014.0,1.0,1687.0,Metro,Independent House,,141.09
988.0,4.0,4.0,2004.0,0.0,,Tier2,Independent House,Unfurnished,53.14
1068.0,1.0,2.0,1990.0,2.0,2026.0,Tier1,Apartment,Unfurnished,75.93
1068.0,2.0,3.0,2015.0,3.0,1958.0,Metro,Apartment,Semi-Furnished,115.78
1479.0,3.0,4.0,2003.0,1.0,4137.0,Metro,Apartment,Furnished,195.95
646.0,3.0,4.0,1990.0,1.0,844.0,Metro,Independent House,Furnished,74.19
1212.0,4.0,5.0,2018.0,2.0,3575.0,Tier3,Villa,Semi-Furnished,99.08
1323.0,3.0,4.0,2012.0,1.0,1607.0,Metro,Villa,Semi-Furnished,229.38
1398.0,4.0,5.0,1997.0,1.0,4057.0,Tier1,Villa,Unfurnished,180.04
1311.0,4.0,5.0,1994.0,0.0,2866.0,Metro,Apartment,Unfurnished,132.57
1458.0,6.0,5.0,1991.0,2.0,3593.0,Tier1,Independent House,Unfurnished,131.29
914.0,2.0,1.0,2002.0,2.0,1405.0,Metro,Villa,Semi-Furnished,166.54
729.0,3.0,4.0,2006.0,2.0,1733.0,Tier1,Apartment,Unfurnished,44.7
2429.0,3.0,3.0,1998.0,1.0,6771.0,Metro,Apartment,Semi-Furnished,242.36
1049.0,6.0,6.0,2020.0,2.0,,Tier2,Villa,Furnished,109.67
1108.0,2.0,2.0,1992.0,1.0,1583.0,,Independent House,Furnished,128.71
1539.0,3.0,3.0,1996.0,,2689.0,Tier1,Apartment,Semi-Furnished,129.24
1998.0,2.0,3.0,2024.0,2.0,2979.0,Tier3,Independent House,Unfurnished,94.55
928.0,3.0,4.0,2017.0,3.0,1298.0,Tier2,Independent House,Furnished,75.41
701.0,2.0,1.0,2008.0,2.0,1697.0,Tier1,Apartment,Furnished,70.81
579.0,1.0,2.0,2023.0,2.0,918.0,Tier1,Apartment,Unfurnished,37.55
1997.0,3.0,4.0,1998.0,2.0,4794.0,Tier1,Apartment,Furnished,181.67
,2.0,2.0,1989.0,2.0,1874.0,Tier2,Independent House,Unfurnished,39.71
1186.0,2.0,2.0,2003.0,2.0,2815.0,Tier3,,Semi-Furnished,36.33
711.0,2.0,1.0,1987.0,1.0,,Tier2,Apartment,Furnished,36.34
476.0,1.0,1.0,1985.0,0.0,1063.0,Tier1,Villa,Unfurnished,51.32
1054.0,6.0,6.0,2024.0,2.0,2012.0,Tier2,Independent House,Furnished,97.37
731.0,3.0,2.0,2021.0,3.0,1329.0,Tier1,Apartment,Semi-Furnished,48.79
854.0,4.0,3.0,2017.0,1.0,1514.0,Metro,Apartment,Semi-Furnished,85.71
2203.0,3.0,4.0,2001.0,2.0,6329.0,Tier1,Apartment,Furnished,219.28
1412.0,5.0,,1993.0,1.0,3582.0,Tier3,Villa,Furnished,59.74
1666.0,3.0,3.0,2015.0,3.0,2401.0,Metro,Independent House,Furnished,175.08
1612.0,3.0,2.0,2019.0,2.0,3316.0,Tier2,Apartment,Furnished,109.3
1150.0,3.0,4.0,1987.0,1.0,2039.0,Metro,Independent House,Unfurnished,115.19
980.0,4.0,5.0,1997.0,,2901.0,Tier1,Villa,Semi-Furnished,115.72
1324.0,3.0,3.0,2021.0,2.0,3920.0,Metro,Villa,Semi-Furnished,299.74
1284.0,2.0,3.0,2022.0,2.0,2279.0,Tier1,Villa,Semi-Furnished,129.65
916.0,2.0,3.0,1998.0,3.0,1680.0,Tier2,Apartment,Unfurnished,54.96
1265.0,3.0,4.0,1990.0,0.0,2883.0,Tier1,Apartment,Unfurnished,74.53
847.0,3.0,4.0,2013.0,0.0,1747.0,Tier2,Villa,,76.93
1114.0,1.0,1.0,,2.0,1764.0,Tier2,,Unfurnished,83.28
1032.0,3.0,3.0,2020.0,3.0,2465.0,Tier3,Villa,Semi-Furnished,52.05
566.0,3.0,2.0,2007.0,1.0,1020.0,Metro,Apartment,Semi-Furnished,46.23
400.0,4.0,3.0,1999.0,0.0,951.0,Tier1,Independent House,Semi-Furnished,33.01
730.0,1.0,1.0,1991.0,1.0,1380.0,Metro,Villa,Semi-Furnished,124.7
2102.0,2.0,3.0,2009.0,1.0,5172.0,Tier3,Apartment,Semi-Furnished,60.76
1045.0,4.0,4.0,2021.0,2.0,2510.0,Tier3,Apartment,Semi-Furnished,42.12
1588.0,3.0,4.0,2007.0,,3360.0,Tier1,Independent House,Unfurnished,113.15
400.0,2.0,2.0,1995.0,1.0,987.0,Tier2,Independent House,Unfurnished,30.58
696.0,4.0,4.0,1992.0,2.0,1413.0,Tier1,Apartment,Semi-Furnished,46.96
523.0,3.0,3.0,2020.0,0.0,737.0,Tier2,Independent House,Unfurnished,25.52
1099.0,3.0,3.0,2023.0,2.0,1679.0,Metro,Apartment,Semi-Furnished,121.3
2411.0,6.0,6.0,1985.0,1.0,3961.0,Tier2,Apartment,Furnished,158.92
1430.0,5.0,6.0,1997.0,2.0,1879.0,Metro,Independent House,Semi-Furnished,208.35
2048.0,,2.0,2000.0,0.0,5080.0,Tier2,Independent House,Semi-Furnished,138.0
1073.0,2.0,3.0,1997.0,1.0,1997.0,Tier2,Villa,Furnished,87.31
1882.0,2.0,3.0,2021.0,1.0,2575.0,Tier2,Independent House,Unfurnished,119.27
2237.0,1.0,1.0,1998.0,2.0,5986.0,Metro,Apartment,Semi-Furnished,263.45
1145.0,1.0,1.0,1997.0,1.0,2783.0,Tier1,Independent House,Semi-Furnished,109.74
930.0,3.0,3.0,1996.0,0.0,1873.0,Metro,Apartment,Furnished,99.93
541.0,5.0,5.0,2012.0,2.0,890.0,Tier1,Apartment,Furnished,45.35
1045.0,5.0,6.0,2006.0,0.0,1539.0,Metro,Apartment,Unfurnished,96.07
1241.0,3.0,2.0,2004.0,3.0,2513.0,Tier3,Apartment,Semi-Furnished,33.61
2215.0,3.0,3.0,2003.0,1.0,6187.0,Tier1,Apartment,,191.75
553.0,1.0,1.0,1995.0,1.0,851.0,Tier1,,Unfurnished,33.68
1230.0,2.0,3.0,,0.0,2735.0,Tier1,Apartment,Semi-Furnished,93.5
400.0,1.0,2.0,2010.0,1.0,1172.0,Tier1,Apartment,Semi-Furnished,31.35
987.0,4.0,3.0,1999.0,1.0,2316.0,Tier2,Villa,Unfurnished,58.05
1356.0,2.0,2.0,2014.0,1.0,2701.0,Tier1,Apartment,Unfurnished,97.28
1456.0,5.0,4.0,2013.0,0.0,3625.0,Tier3,Apartment,Semi-Furnished,58.71
1495.0,3.0,4.0,2016.0,2.0,4013.0,Tier1,Independent House,Unfurnished,149.82
1399.0,2.0,1.0,2014.0,2.0,3166.0,Tier3,Independent House,Unfurnished,43.62
1490.0,2.0,3.0,2000.0,2.0,4126.0,Tier3,Independent House,Semi-Furnished,54.38
1223.0,3.0,4.0,2020.0,1.0,2600.0,Metro,Apartment,Semi-Furnished,153.45
676.0,5.0,5.0,2002.0,2.0,1821.0,Tier3,Independent House,Unfurnished,28.66
400.0,4.0,4.0,2023.0,0.0,1165.0,Metro,Apartment,Semi-Furnished,66.44
927.0,2.0,2.0,2012.0,3.0,1949.0,Tier2,Apartment,Furnished,58.22
1133.0,3.0,3.0,2003.0,1.0,2593.0,Tier1,Apartment,Semi-Furnished,75.63
1827.0,2.0,2.0,1995.0,2.0,,Tier3,Independent House,Furnished,66.73
1150.0,6.0,6.0,2001.0,2.0,2998.0,Tier3,Apartment,Furnished,36.68
1102.0,4.0,4.0,2005.0,2.0,2955.0,Tier2,Apartment,Unfurnished,71.18
1393.0,,3.0,2021.0,2.0,1740.0,Tier2,Apartment,Furnished,103.9
1065.0,3.0,4.0,2018.0,1.0,2684.0,Tier1,Independent House,Furnished,113.43
1605.0,3.0,2.0,2017.0,2.0,4190.0,Metro,Villa,Semi-Furnished,382.54
2190.0,2.0,2.0,2013.0,1.0,5389.0,Tier1,Apartment,Semi-Furnished,181.81
2295.0,1.0,2.0,1988.0,0.0,5702.0,Metro,Villa,Semi-Furnished,407.72
1249.0,3.0,2.0,2016.0,1.0,1592.0,Tier2,Villa,Furnished,102.87
1368.0,5.0,6.0,1995.0,2.0,2730.0,Tier1,Villa,,223.14
1989.0,3.0,4.0,2010.0,1.0,5316.0,Tier3,Apartment,Furnished,68.29
1125.0,1.0,1.0,2002.0,1.0,3241.0,Tier2,Independent House,Semi-Furnished,68.12
1540.0,5.0,4.0,2016.0,,2484.0,Tier2,Apartment,Semi-Furnished,74.36
632.0,2.0,1.0,2011.0,2.0,1417.0,Metro,Villa,Unfurnished,99.91
1045.0,2.0,2.0,2000.0,2.0,2767.0,Tier3,Apartment,Semi-Furnished,41.12
1778.0,2.0,2.0,1994.0,0.0,4542.0,Tier3,Apartment,Furnished,72.32
841.0,,4.0,2018.0,1.0,1946.0,Tier1,Apartment,Unfurnished,68.48
1136.0,,3.0,2017.0,1.0,1401.0,Tier2,Villa,Semi-Furnished,81.35
413.0,3.0,3.0,1994.0,1.0,1034.0,Tier2,Apartment,Semi-Furnished,26.66
2203.0,4.0,5.0,2010.0,3.0,5710.0,Metro,Independent House,Semi-Furnished,313.19
1832.0,2.0,3.0,2009.0,0.0,4582.0,,Apartment,Semi-Furnished,135.8
1294.0,4.0,4.0,1986.0,0.0,3337.0,Tier1,Villa,Unfurnished,128.41
1454.0,2.0,2.0,2010.0,2.0,2873.0,Metro,Independent House,Unfurnished,180.53
1398.0,4.0,3.0,2004.0,1.0,4178.0,Tier1,Villa,Semi-Furnished,187.37
1892.0,4.0,5.0,1987.0,2.0,4895.0,Metro,Independent House,Semi-Furnished,233.04
941.0,4.0,4.0,2016.0,2.0,2109.0,,Villa,Semi-Furnished,159.22
1566.0,3.0,4.0,1985.0,1.0,4512.0,Metro,Apartment,Unfurnished,136.03
1739.0,4.0,4.0,2008.0,0.0,,Tier3,Independent House,Unfurnished,86.24
1808.0,1.0,2.0,2017.0,0.0,4821.0,Tier1,Apartment,Furnished,211.22
400.0,5.0,4.0,2022.0,1.0,886.0,Tier3,Villa,Furnished,30.81
900.0,1.0,2.0,2019.0,1.0,1934.0,Tier1,Independent House,Semi-Furnished,89.39
690.0,2.0,3.0,2001.0,2.0,1236.0,Tier1,Apartment,Furnished,70.16
1275.0,3.0,3.0,2017.0,2.0,2106.0,Tier1,Apartment,Semi-Furnished,85.86
400.0,4.0,5.0,1995.0,0.0,849.0,Tier1,Apartment,Furnished,41.16
,1.0,2.0,2007.0,2.0,896.0,Metro,Independent House,Semi-Furnished,60.68
2285.0,5.0,6.0,2022.0,0.0,3748.0,Tier2,Independent House,Unfurnished,138.65
1509.0,6.0,6.0,2016.0,2.0,4317.0,Metro,Villa,Unfurnished,315.4
1261.0,3.0,3.0,2003.0,0.0,2778.0,Tier2,Villa,Semi-Furnished,103.61
1382.0,3.0,4.0,1996.0,0.0,2968.0,Tier2,Independent House,Semi-Furnished,88.56
1273.0,4.0,5.0,2012.0,2.0,2526.0,Metro,Apartment,Unfurnished,150.9
1699.0,2.0,2.0,1986.0,1.0,2216.0,Metro,Apartment,Furnished,165.5
884.0,3.0,4.0,1994.0,1.0,2465.0,Tier2,Independent House,Semi-Furnished,44.72
1293.0,5.0,4.0,2003.0,1.0,2289.0,Tier1,Independent House,Semi-Furnished,133.34
1314.0,6.0,6.0,2012.0,0.0,3096.0,,Independent House,Furnished,213.01
677.0,5.0,5.0,1992.0,2.0,1553.0,Tier3,Apartment,Semi-Furnished,26.94
1838.0,2.0,2.0,2007.0,2.0,4139.0,Metro,Apartment,Furnished,210.79
977.0,2.0,2.0,2014.0,0.0,2097.0,Tier2,Apartment,Semi-Furnished,60.34
1709.0,2.0,2.0,2012.0,1.0,2609.0,Tier3,Apartment,Semi-Furnished,82.75
1257.0,3.0,3.0,1997.0,1.0,2143.0,Metro,Apartment,Semi-Furnished,106.1
2017.0,2.0,,2021.0,2.0,4324.0,Metro,Independent House,Furnished,343.0
679.0,3.0,,1996.0,1.0,1780.0,Metro,Apartment,Unfurnished,60.89
658.0,3.0,2.0,1994.0,2.0,1301.0,Tier1,Independent House,Semi-Furnished,48.14
747.0,4.0,5.0,2001.0,3.0,1171.0,Metro,Apartment,Semi-Furnished,78.22
1267.0,4.0,4.0,1985.0,1.0,1721.0,Tier2,Villa,Semi-Furnished,72.12
1971.0,4.0,4.0,2006.0,1.0,4717.0,Metro,Apartment,Semi-Furnished,200.75
1997.0,1.0,1.0,1999.0,2.0,3918.0,Tier1,Apartment,Furnished,177.83
400.0,1.0,,2000.0,1.0,570.0,Tier3,Apartment,Unfurnished,11.93
1325.0,4.0,5.0,2004.0,1.0,3199.0,Tier2,Independent House,Furnished,97.96
400.0,3.0,2.0,1994.0,2.0,629.0,Tier2,Independent House,Furnished,27.95
1598.0,3.0,4.0,2010.0,2.0,3382.0,Tier1,Apartment,Unfurnished,106.1
1759.0,1.0,2.0,2007.0,1.0,3080.0,Tier2,Apartment,Furnished,106.5
1180.0,2.0,2.0,2001.0,1.0,3395.0,Tier1,Independent House,Semi-Furnished,126.88
1242.0,3.0,4.0,2018.0,1.0,2001.0,Tier1,Apartment,Semi-Furnished,100.42
1237.0,5.0,5.0,2006.0,2.0,2419.0,Metro,Apartment,Semi-Furnished,135.6
808.0,5.0,5.0,1988.0,2.0,2365.0,Tier3,Villa,Unfurnished,26.73
1416.0,3.0,3.0,1991.0,2.0,2512.0,Tier1,Independent House,Semi-Furnished,99.7
1084.0,,3.0,1989.0,2.0,2559.0,Metro,Apartment,Semi-Furnished,121.0
1665.0,4.0,4.0,2015.0,0.0,2947.0,Tier1,Apartment,Unfurnished,99.55
1143.0,3.0,2.0,2003.0,1.0,1599.0,Tier1,Independent House,Semi-Furnished,95.24
769.0,3.0,2.0,,0.0,1791.0,Tier2,Apartment,Semi-Furnished,51.34
432.0,5.0,5.0,2006.0,2.0,1231.0,Tier2,Apartment,Semi-Furnished,25.89
400.0,4.0,4.0,1987.0,1.0,806.0,Tier2,Villa,Semi-Furnished,33.75
1856.0,5.0,5.0,2007.0,2.0,4319.0,Metro,Independent House,Unfurnished,235.15
971.0,2.0,2.0,1988.0,2.0,2229.0,Tier1,Apartment,Unfurnished,50.13
1369.0,3.0,4.0,2008.0,,2666.0,,Independent House,Furnished,145.6
2092.0,4.0,4.0,1998.0,2.0,4826.0,Metro,Villa,Furnished,361.15
919.0,2.0,2.0,1987.0,1.0,1532.0,Metro,Apartment,Furnished,91.32
886.0,4.0,3.0,2005.0,1.0,1666.0,Tier2,Independent House,Furnished,78.32
1134.0,2.0,2.0,2010.0,1.0,2264.0,Metro,Apartment,Furnished,137.35
1215.0,4.0,3.0,1985.0,0.0,3348.0,Tier1,Apartment,Semi-Furnished,94.69
2144.0,3.0,3.0,2014.0,0.0,3917.0,Metro,Villa,Unfurnished,291.72
1983.0,2.0,3.0,1988.0,0.0,4647.0,Metro,Apartment,Unfurnished,160.14
1510.0,3.0,2.0,1998.0,3.0,2392.0,Metro,,Furnished,159.72
1925.0,4.0,4.0,2002.0,0.0,3185.0,Tier3,Apartment,Semi-Furnished,74.47
1111.0,3.0,2.0,1996.0,2.0,2630.0,Tier2,Apartment,Semi-Furnished,52.2
1350.0,3.0,4.0,2022.0,,3472.0,Tier3,Independent House,Unfurnished,51.91
1049.0,5.0,6.0,2020.0,3.0,2131.0,Tier1,,Unfurnished,138.6
555.0,3.0,2.0,2000.0,1.0,1001.0,Metro,Independent House,Unfurnished,57.46
1802.0,3.0,3.0,1985.0,1.0,5115.0,Tier1,Apartment,Semi-Furnished,108.75
1466.0,1.0,2.0,1987.0,1.0,2118.0,Tier1,Apartment,Semi-Furnished,64.37
1209.0,5.0,5.0,2023.0,2.0,3019.0,Tier2,Apartment,Furnished,105.62
1199.0,2.0,2.0,2019.0,1.0,2928.0,Metro,Apartment,Semi-Furnished,121.29
447.0,3.0,3.0,1999.0,2.0,1092.0,Tier1,Apartment,Furnished,38.04
711.0,4.0,4.0,2022.0,2.0,2050.0,Metro,Independent House,Semi-Furnished,151.31
